Sample,k__Bacteria,k__Bacteria|p__Bacteroidetes,k__Bacteria|p__Proteobacteria,k__Bacteria|p__Firmicutes,k__Bacteria|p__Actinobacteria,k__Bacteria|p__Verrucomicrobia,k__Archaea|p__Euryarchaeota,k__Viruses|p__Viruses_noname,Country,Death rate by 100000,Case-Fatalety per 100 case,Susciptability to SARS-CoV-2
SchirmerM_2016.metaphlan_bugs_list.stool:G89272,100,38.84761,0.37526,46.74611,13.79319,0.23782,0,0,Netherlands,35.46214824,12.07654258,Very High
SchirmerM_2016.metaphlan_bugs_list.stool:G89273,100,30.53648,1.88053,46.3038,9.5423,11.72571,0,0,Netherlands,35.46214824,12.07654258,Very High
SchirmerM_2016.metaphlan_bugs_list.stool:G89274,94.62922,6.60453,0.77247,74.73315,12.50957,0,0,0,Netherlands,35.46214824,12.07654258,Very High
SchirmerM_2016.metaphlan_bugs_list.stool:G89275,99.97335,3.5821,0,81.50958,14.88167,0,0,0,Netherlands,35.46214824,12.07654258,Very High
SchirmerM_2016.metaphlan_bugs_list.stool:G89276,99.41219,20.49321,0.71059,70.65,3.90066,3.65773,0,0,Netherlands,35.46214824,12.07654258,Very High
SchirmerM_2016.metaphlan_bugs_list.stool:G90573,100,17.21145,1.17209,64.95785,16.65861,0,0,0,Netherlands,35.46214824,12.07654258,Very High
SchirmerM_2016.metaphlan_bugs_list.stool:G90575,99.78126,16.42183,0.22819,71.6745,11.45674,0,0,0,Netherlands,35.46214824,12.07654258,Very High
SchirmerM_2016.metaphlan_bugs_list.stool:G90576,100,11.93972,3.01167,56.56864,28.47997,0,0,0,Netherlands,35.46214824,12.07654258,Very High
SchirmerM_2016.metaphlan_bugs_list.stool:G90578,100,6.84177,0.26,59.40039,33.49784,0,0,0,Netherlands,35.46214824,12.07654258,Very High
,,,,,,,,,,,,
RaymondF_2016.metaphlan_bugs_list.stool:P10E0,99.83657,55.81586,5.54369,35.20156,3.27547,0,0.16343,0,Canada,22.98893642,8.208843039,High
RaymondF_2016.metaphlan_bugs_list.stool:P11E0,100,78.06068,7.34597,13.71232,0.88104,0,0,0,Canada,22.98893642,8.208843039,High
RaymondF_2016.metaphlan_bugs_list.stool:P12E0,100,83.38699,0.08917,16.4095,0.11433,0,0,0,Canada,22.98893642,8.208843039,High
RaymondF_2016.metaphlan_bugs_list.stool:P13E0,99.00583,65.45092,1.69742,27.3682,3.81788,0,0.99417,0,Canada,22.98893642,8.208843039,High
RaymondF_2016.metaphlan_bugs_list.stool:P14E0,99.7403,76.48672,4.18636,18.44315,0.62407,0,0.25843,0,Canada,22.98893642,8.208843039,High
RaymondF_2016.metaphlan_bugs_list.stool:P15E0,99.84527,68.2806,5.17129,25.78645,0.60483,0,0,0,Canada,22.98893642,8.208843039,High
RaymondF_2016.metaphlan_bugs_list.stool:P17E0,100,82.88841,1.61387,13.70213,1.79296,0,0,0,Canada,22.98893642,8.208843039,High
RaymondF_2016.metaphlan_bugs_list.stool:P18E0,99.99972,49.08675,0.99605,36.23957,6.26108,0,0,0,Canada,22.98893642,8.208843039,High
RaymondF_2016.metaphlan_bugs_list.stool:P19E0,97.99553,30.59498,0.90539,42.37584,0.56304,0,2.00447,0,Canada,22.98893642,8.208843039,High
RaymondF_2016.metaphlan_bugs_list.stool:P1E0,99.93057,46.39813,3.15928,29.76664,7.42903,0,0.06943,0,Canada,22.98893642,8.208843039,High
RaymondF_2016.metaphlan_bugs_list.stool:P20E0,100,76.40349,1.94005,21.03687,0.61843,0,0,0,Canada,22.98893642,8.208843039,High
RaymondF_2016.metaphlan_bugs_list.stool:P21E0,100,56.41318,2.64648,32.77799,0.75421,0,0,0,Canada,22.98893642,8.208843039,High
RaymondF_2016.metaphlan_bugs_list.stool:P22E0,99.96827,74.90151,1.20397,23.74265,0.10175,0,0,0,Canada,22.98893642,8.208843039,High
RaymondF_2016.metaphlan_bugs_list.stool:P23C0,99.99436,55.11154,1.53622,41.31107,1.90545,0,0,0,Canada,22.98893642,8.208843039,High
RaymondF_2016.metaphlan_bugs_list.stool:P23C7,99.99831,34.50243,0.78247,61.83396,2.53325,0,0,0,Canada,22.98893642,8.208843039,High
RaymondF_2016.metaphlan_bugs_list.stool:P23C90,99.99973,78.88564,2.49501,17.26509,1.3379,0,0,0,Canada,22.98893642,8.208843039,High
RaymondF_2016.metaphlan_bugs_list.stool:P25C0,100,45.15545,7.93101,45.74588,0.37218,0,0,0,Canada,22.98893642,8.208843039,High
RaymondF_2016.metaphlan_bugs_list.stool:P25C7,99.23376,52.13001,8.17663,37.95761,0.9335,0,0,0,Canada,22.98893642,8.208843039,High
RaymondF_2016.metaphlan_bugs_list.stool:P25C90,99.99207,65.27345,3.2709,24.66682,0.80193,0,0,0,Canada,22.98893642,8.208843039,High
RaymondF_2016.metaphlan_bugs_list.stool:P2E0,100,83.74816,0.87849,14.35368,0.37047,0,0,0,Canada,22.98893642,8.208843039,High
RaymondF_2016.metaphlan_bugs_list.stool:P38C0,100,64.32448,4.16714,31.36002,0.14836,0,0,0,Canada,22.98893642,8.208843039,High
RaymondF_2016.metaphlan_bugs_list.stool:P38C7,99.9957,68.74935,1.84722,29.19646,0.20112,0,0,0,Canada,22.98893642,8.208843039,High
RaymondF_2016.metaphlan_bugs_list.stool:P38C90,99.99286,65.49086,5.53035,28.74435,0.22593,0,0,0,Canada,22.98893642,8.208843039,High
RaymondF_2016.metaphlan_bugs_list.stool:P3E0,99.99912,67.32368,11.95185,20.23758,0.48601,0,0,0,Canada,22.98893642,8.208843039,High
RaymondF_2016.metaphlan_bugs_list.stool:P4E0,100,73.73269,0.24998,25.5321,0.47294,0,0,0,Canada,22.98893642,8.208843039,High
RaymondF_2016.metaphlan_bugs_list.stool:P5E0,100,63.7245,0.80576,34.03534,1.42307,0,0,0,Canada,22.98893642,8.208843039,High
RaymondF_2016.metaphlan_bugs_list.stool:P6C0,99.6254,58.17451,2.36027,31.83821,7.25056,0,0.12613,0,Canada,22.98893642,8.208843039,High
RaymondF_2016.metaphlan_bugs_list.stool:P6C7,99.58017,62.58748,2.63847,20.31384,14.04039,0,0.27274,0,Canada,22.98893642,8.208843039,High
RaymondF_2016.metaphlan_bugs_list.stool:P6C90,99.93449,74.50709,2.25833,20.72656,1.84651,0,0.06486,0,Canada,22.98893642,8.208843039,High
RaymondF_2016.metaphlan_bugs_list.stool:P7C0,99.99251,54.1747,2.13887,37.61174,0.47021,0,0,0,Canada,22.98893642,8.208843039,High
RaymondF_2016.metaphlan_bugs_list.stool:P7C7,100,50.28437,2.66301,37.04279,0.52914,0,0,0,Canada,22.98893642,8.208843039,High
RaymondF_2016.metaphlan_bugs_list.stool:P7C90,100,59.41724,1.96878,28.71816,0.90204,0,0,0,Canada,22.98893642,8.208843039,High
RaymondF_2016.metaphlan_bugs_list.stool:P8C0,100,86.76681,1.23599,11.7144,0.28218,0,0,0,Canada,22.98893642,8.208843039,High
RaymondF_2016.metaphlan_bugs_list.stool:P8C7,100,76.82741,0.8335,21.72351,0.61208,0,0,0,Canada,22.98893642,8.208843039,High
RaymondF_2016.metaphlan_bugs_list.stool:P8C90,100,84.29453,0.77074,14.45321,0.48003,0,0,0,Canada,22.98893642,8.208843039,High
RaymondF_2016.metaphlan_bugs_list.stool:P9E0,100,84.46965,1.79759,12.86064,0.87167,0,0,0,Canada,22.98893642,8.208843039,High
,,,,,,,,,,,,
BackhedF_2015.metaphlan_bugs_list.stool:SID10_12M,99.92815,39.32275,0.87268,44.34318,15.3234,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID103_12M,99.99847,44.838,0.90809,53.2264,1.02598,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID12_12M,99.7405,64.9061,3.80421,29.03292,0.58068,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID128_12M,99.98913,41.14602,1.32101,46.36795,10.50812,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID130_12M,99.96524,35.2053,20.57833,42.21198,1.56947,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID133_12M,99.99883,50.39452,4.56435,30.16069,13.99456,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID137_12M,100,40.55968,18.37493,40.10718,0.53441,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID150_12M,92.49283,48.6626,0.75939,41.2893,0.10443,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID157_12M,100,60.28443,9.65691,22.51616,7.5179,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID172_12M,100,39.21619,2.20272,50.08163,5.63394,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID179_12M,100,43.03236,0.74261,34.36624,20.99992,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID18_12M,100,56.57294,0.87315,39.70881,2.8451,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID181_12M,99.9944,58.14451,3.92534,31.97799,4.76809,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID184_12M,99.98796,29.47734,1.64616,67.29972,1.35406,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID195_12M,99.89105,1.74627,2.3012,75.32147,20.51999,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID201_12M,99.97451,65.50825,15.09845,5.42556,13.94225,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID224_12M,100,65.56545,3.29594,29.25584,0.0418,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID229_12M,99.99839,37.54743,2.92216,54.21683,5.31197,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID240_12M,100,37.06139,2.0876,31.36517,29.44781,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID256_12M,99.98607,39.19224,5.52389,41.22816,14.03399,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID258_12M,100,61.90107,6.40541,29.43872,2.25406,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID26_12M,97.25894,35.97428,2.63289,29.0368,6.72529,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID263_12M,100,59.40745,0.65083,36.70955,3.23216,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID265_12M,99.99894,61.48395,3.33238,29.64853,5.53408,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID268_12M,100,52.80516,2.41944,38.79722,5.97818,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID275_12M,99.93336,54.80111,10.2407,29.58249,4.68164,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID276_12M,100,44.9269,1.95326,44.80583,8.31401,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID282_12M,100,33.37876,1.97934,47.97499,2.98218,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID332_12M,99.9945,67.72855,2.25993,26.46408,3.54193,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID338_12M,99.9978,30.73976,2.14823,62.48204,4.35141,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID341_12M,100,66.4948,1.62095,31.36455,0.5197,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID343_12M,100,79.04878,0.89407,19.4457,0.61144,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID345_12M,99.76719,69.90188,1.33317,24.52402,0.96858,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID367_12M,82.01123,38.49378,1.30806,29.35321,12.731,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID377_12M,99.98783,64.82794,3.47296,9.82201,21.86492,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID385_12M,99.97112,16.89048,3.66171,75.12434,3.59668,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID387_12M,100,61.15768,0.19553,30.99445,0.53635,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID39_12M,99.99058,49.7219,0.89377,35.53037,7.9955,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID397_12M,100,46.72927,0.93722,47.34278,4.99074,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID45_12M,100,11.97659,1.94002,18.45879,67.6246,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID503_12M,100,44.69861,0.4369,44.14849,10.716,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID504_12M,100,22.32364,10.86865,59.55398,6.32613,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID51_12M,99.99911,54.34954,3.24176,39.20065,2.03006,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID511_12M,99.99883,77.24416,3.70675,17.73651,0.91648,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID521_12M,99.98238,54.52004,36.87243,7.80371,0.42415,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID526_12M,99.99736,26.08388,5.19447,55.82933,4.45585,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID527_12M,100,77.74827,0.56759,15.25043,4.95905,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID536_12M,100,72.58667,0.67632,25.91981,0.8172,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID544_12M,100,60.1171,1.34862,37.94466,0.58962,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID560_12M,99.98466,86.626,0.63886,11.32563,1.39417,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID565_12M,100,62.92105,6.71146,29.17508,1.19241,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID567_12M,100,52.85986,2.2285,18.08896,26.82267,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID570_12M,99.93756,48.91357,1.02671,40.49517,8.49231,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID572_12M,100,46.89789,1.99313,47.87278,3.23621,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID577_12M,99.97111,23.74339,5.69451,43.79881,26.70048,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID582_12M,100,51.416,2.7597,39.6905,2.64572,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID585_12M,99.75386,39.22348,6.26357,50.67722,3.58519,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID587_12M,99.74337,80.92816,1.86804,11.25835,5.68772,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID589_12M,100,35.66446,9.16016,49.13619,6.00431,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID590_12M,100,60.5328,2.11799,28.7698,8.12705,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID591_12M,99.82946,37.06741,0.43612,59.98354,0.02133,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID599_12M,100,12.88196,11.88028,68.4115,6.75358,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID608_12M,99.98705,40.46214,16.67357,28.70221,14.14913,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID615_12M,99.96994,29.5347,3.47966,57.55309,9.01307,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID624_12M,99.99673,47.11909,1.46563,42.36966,3.66772,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID626_12M,100,74.32813,0.40487,17.3172,7.9498,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID633_12M,100,25.02599,6.08933,23.0387,45.8389,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID7_12M,99.99495,39.29019,22.55347,24.72432,13.42697,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID82_12M,99.55791,55.60313,0.33893,38.21642,5.39944,0,0,0,Sweden,53.08435036,7.399136319,High
BackhedF_2015.metaphlan_bugs_list.stool:SID87_12M,100,40.36435,0.12964,38.87175,20.63426,0,0,0,Sweden,53.08435036,7.399136319,High
,,,,,,,,,,,,
HansenLBS_2018.metaphlan_bugs_list.stool:SID5420-2,97.76873,4.08986,0.20572,87.48352,4.42582,1.56381,0,2.23127,Denmark,10.4543308,4.715082069,Medium
HansenLBS_2018.metaphlan_bugs_list.stool:SID5420-1,95.32984,38.01033,11.06874,42.50502,0.56347,3.17733,0,4.66367,Denmark,10.4543308,4.715082069,Medium
HansenLBS_2018.metaphlan_bugs_list.stool:SID5419-1,99.98052,24.3367,2.01451,69.80561,3.82369,0,0,0.01071,Denmark,10.4543308,4.715082069,Medium
HansenLBS_2018.metaphlan_bugs_list.stool:SID5418-1,100,30.23842,2.0217,67.54408,0.1958,0,0,0,Denmark,10.4543308,4.715082069,Medium
HansenLBS_2018.metaphlan_bugs_list.stool:SID5452-1,99.99346,33.35482,1.71049,60.7188,1.88315,2.3262,0,0,Denmark,10.4543308,4.715082069,Medium
HansenLBS_2018.metaphlan_bugs_list.stool:SID5426-1,99.8876,25.10936,1.89521,69.47395,3.4055,0.00027,0,0.10351,Denmark,10.4543308,4.715082069,Medium
HansenLBS_2018.metaphlan_bugs_list.stool:SID5420-4,0,0,0,0,0,0,0,0,Denmark,10.4543308,4.715082069,Medium
HansenLBS_2018.metaphlan_bugs_list.stool:SID5420-3,84.80607,1.33522,0.24057,70.84393,9.83099,2.55211,0,15.19393,Denmark,10.4543308,4.715082069,Medium
HansenLBS_2018.metaphlan_bugs_list.stool:SID5465-1,92.06557,1.8689,0.06565,86.36636,2.02297,1.74169,0,0,Denmark,10.4543308,4.715082069,Medium
HansenLBS_2018.metaphlan_bugs_list.stool:SID5459-1,99.3366,10.09979,0.35577,82.19721,6.67411,0.00104,0,0.13704,Denmark,10.4543308,4.715082069,Medium
HansenLBS_2018.metaphlan_bugs_list.stool:SID5429-4,96.57729,20.27557,1.91045,58.08872,14.1194,2.18315,0,0.07763,Denmark,10.4543308,4.715082069,Medium
HansenLBS_2018.metaphlan_bugs_list.stool:SID5429-3,90.92976,18.70326,2.33092,50.36536,10.58183,8.94476,0,0.00604,Denmark,10.4543308,4.715082069,Medium
HansenLBS_2018.metaphlan_bugs_list.stool:SID5428-2,87.38838,12.72,4.33904,45.8261,3.08352,21.25673,0,0,Denmark,10.4543308,4.715082069,Medium
HansenLBS_2018.metaphlan_bugs_list.stool:SID5428-1,90.6342,12.57805,3.59071,73.57185,0.52473,0.36801,0,0,Denmark,10.4543308,4.715082069,Medium
HansenLBS_2018.metaphlan_bugs_list.stool:SID5427-4,99.97823,4.03447,1.40169,92.67653,1.85911,0.00644,0,0.00488,Denmark,10.4543308,4.715082069,Medium
HansenLBS_2018.metaphlan_bugs_list.stool:SID5427-3,100,14.8434,1.23558,81.33727,2.57047,0.00846,0,0,Denmark,10.4543308,4.715082069,Medium
HansenLBS_2018.metaphlan_bugs_list.stool:SID5429-2,94.76299,29.62523,2.25461,52.93814,2.27404,7.67096,0,0,Denmark,10.4543308,4.715082069,Medium
HansenLBS_2018.metaphlan_bugs_list.stool:SID5429-1,88.1628,17.93988,1.0935,49.06557,4.39074,15.66777,0,0.01873,Denmark,10.4543308,4.715082069,Medium
HansenLBS_2018.metaphlan_bugs_list.stool:SID5428-4,95.66924,15.99341,2.95581,72.45109,0.55395,3.70763,0,0,Denmark,10.4543308,4.715082069,Medium
HansenLBS_2018.metaphlan_bugs_list.stool:SID5428-3,85.45429,5.9908,2.42572,65.95003,5.32871,5.72928,0,0.00663,Denmark,10.4543308,4.715082069,Medium
HansenLBS_2018.metaphlan_bugs_list.stool:SID5444-2,99.98395,21.60566,10.36832,64.0882,3.92177,0,0,0.01418,Denmark,10.4543308,4.715082069,Medium
HansenLBS_2018.metaphlan_bugs_list.stool:SID5458-3,98.51214,14.72768,0.25538,63.6765,13.13665,6.71275,0,0,Denmark,10.4543308,4.715082069,Medium
HansenLBS_2018.metaphlan_bugs_list.stool:SID5458-4,99.98211,40.17938,3.22925,54.1922,2.18023,0.19852,0,0.01041,Denmark,10.4543308,4.715082069,Medium
HansenLBS_2018.metaphlan_bugs_list.stool:SID5458-1,99.67826,14.63837,0.16975,76.29479,7.93618,0.63916,0,0,Denmark,10.4543308,4.715082069,Medium
HansenLBS_2018.metaphlan_bugs_list.stool:SID5458-2,99.05207,22.02303,0.37027,69.22564,5.66688,1.76625,0,0,Denmark,10.4543308,4.715082069,Medium
HansenLBS_2018.metaphlan_bugs_list.stool:SID5460-3,99.99227,43.2355,1.26829,55.29684,0.09572,0.0925,0,0.00283,Denmark,10.4543308,4.715082069,Medium
HansenLBS_2018.metaphlan_bugs_list.stool:SID5460-4,100,26.10697,1.37204,71.72094,0.71968,0.07746,0,0,Denmark,10.4543308,4.715082069,Medium
HansenLBS_2018.metaphlan_bugs_list.stool:SID5460-1,92.54408,29.97379,2.07861,59.62285,0.15043,0.71563,0,7.45479,Denmark,10.4543308,4.715082069,Medium
HansenLBS_2018.metaphlan_bugs_list.stool:SID5460-2,99.84675,16.11283,0.9827,82.38501,0.31093,0.05101,0,0.15325,Denmark,10.4543308,4.715082069,Medium
HansenLBS_2018.metaphlan_bugs_list.stool:SID5461-1,99.96003,23.98916,1.10189,73.66711,0.69294,0.50893,0,0.03109,Denmark,10.4543308,4.715082069,Medium
HansenLBS_2018.metaphlan_bugs_list.stool:SID5461-2,99.92105,3.34288,0.63576,92.84615,3.08918,0.00708,0,0,Denmark,10.4543308,4.715082069,Medium
HansenLBS_2018.metaphlan_bugs_list.stool:SID5467-1,99.99664,35.17914,0.93862,58.23726,4.90387,0.73775,0,0,Denmark,10.4543308,4.715082069,Medium
HansenLBS_2018.metaphlan_bugs_list.stool:SID5467-2,99.45546,65.63486,2.20807,25.11266,5.0611,1.43877,0,0.54221,Denmark,10.4543308,4.715082069,Medium
HansenLBS_2018.metaphlan_bugs_list.stool:SID5467-3,97.9131,41.50965,0,47.3523,5.15265,3.89851,0,2.0869,Denmark,10.4543308,4.715082069,Medium
HansenLBS_2018.metaphlan_bugs_list.stool:SID5467-4,99.89065,58.60957,1.93821,19.3573,19.95477,0.0308,0,0.09117,Denmark,10.4543308,4.715082069,Medium
HansenLBS_2018.metaphlan_bugs_list.stool:SID5411-1,99.28748,18.23569,1.43043,77.72702,1.88712,0.00723,0,0,Denmark,10.4543308,4.715082069,Medium
HansenLBS_2018.metaphlan_bugs_list.stool:SID5411-2,98.72825,11.95995,1.38991,84.42537,0.94506,0.00796,0,0,Denmark,10.4543308,4.715082069,Medium
